X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
2.23,43.6106,TARN,CASTRES,81065,Castres-Travet Urbain,FR50053,Urbaine,Fond,NOX,9,6.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,637820,6279364,1122
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NO2,8,9.2,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,665783,6362089,1123
1.37725,43.6253,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO2,8,10.7,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,568999,6282041,1124
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX,9,42.2,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,576334,6283873,1125
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX,9,54.6,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,576334,6283873,1126
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,56.2,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,572027,6280312,1127
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,58.4,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,572027,6280312,1128
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,55.5,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,572027,6280312,1129
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,48,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,572027,6280312,1130
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,4.9,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,461244,6241231,1131
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,7.3,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,461244,6241231,1132
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,17,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,461244,6241231,1133
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,7.1,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,461244,6241231,1134
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,9.2,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,461244,6241231,1135
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,3.2,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,461244,6241231,1136
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,1.5,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,461244,6241231,1137
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.5,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,461244,6241231,1138
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.7,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,461244,6241231,1139
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,8.8,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,810536,6304894,1140
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.13,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,472377,6285316,1141
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,21.9,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,769827,6279565,1142
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,23.2,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,769827,6279565,1143
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,25.5,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,769827,6279565,1144
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,20.9,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,809561,6304377,1145
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,16.8,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,809561,6304377,1146
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,18.8,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,809561,6304377,1147
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,25.9,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,809561,6304377,1148
1.37725,43.6253,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO2,8,13.1,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,568999,6282041,1149
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.15,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,472377,6285316,1150
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.13,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,472377,6285316,1151
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.13,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,472377,6285316,1152
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.12,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,472377,6285316,1153
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.13,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,472377,6285316,1154
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,0.9,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,461244,6241231,1155
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,f,472377,6285316,1156
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.14,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,472377,6285316,1157
2.23,43.6106,TARN,CASTRES,81065,Castres-Travet Urbain,FR50053,Urbaine,Fond,NO,38,0.7,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,637820,6279364,1158
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,22.3,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,769827,6279565,1159
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX,9,36.4,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,576334,6283873,1160
1.37725,43.6253,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO2,8,16.1,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,568999,6282041,1161
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX,9,36.4,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,576334,6283873,1162
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NOX,9,68.6,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,576334,6283873,1163
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,58.2,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,572027,6280312,1164
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,90.7,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,572027,6280312,1165
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,105.9,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,572027,6280312,1166
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,101.3,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,572027,6280312,1167
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,98.5,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,572027,6280312,1168
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,69.2,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,572027,6280312,1169
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,1.7,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,461244,6241231,1170
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,73.9,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,572027,6280312,1171
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,62.4,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,572027,6280312,1172
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.15,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,472377,6285316,1173
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,26.5,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,769827,6279565,1174
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,14.5,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,769827,6279565,1175
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,10.5,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,769827,6279565,1176
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,9.3,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,769827,6279565,1177
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,17.3,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,769827,6279565,1178
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,NOX,9,74.7,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,572027,6280312,1179
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX,9,27.4,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,771642,6277340,1180
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX,9,36.4,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,771642,6277340,1181
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX,9,28.1,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,771642,6277340,1182
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX,9,14.7,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,771642,6277340,1183
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NOX,9,27.6,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,769827,6279565,1184
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,NOX,9,11,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,787792,6286912,1185
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,10,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,771642,6277340,1186
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,5.6,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,771642,6277340,1187
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO,38,12.5,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,576334,6283873,1188
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,11.9,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,771642,6277340,1189
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,2.2,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,771642,6277340,1190
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,0.7,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,771642,6277340,1191
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,771642,6277340,1192
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,1,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,771642,6277340,1193
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,771642,6277340,1194
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,1.6,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,740996,6243312,1195
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,740996,6243312,1196
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,1,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,740996,6243312,1197
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,740996,6243312,1198
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,740996,6243312,1199
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.6,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,740996,6243312,1200
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.5,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,740996,6243312,1201
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.6,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,740996,6243312,1202
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,NO,38,3.4,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,787792,6286912,1203
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,NO,38,5.1,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,787792,6286912,1204
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,13.4,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,810536,6304894,1205
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,15.8,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,810536,6304894,1206
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,17.7,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,810536,6304894,1207
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,17.1,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,810536,6304894,1208
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,21.3,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,810536,6304894,1209
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,13.6,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,810536,6304894,1210
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,1.3,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,769827,6279565,1211
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,6.9,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,810536,6304894,1212
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,6.8,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,810536,6304894,1213
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,6.7,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,810536,6304894,1214
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,34.4,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,665783,6362089,1215
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,17.9,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,665783,6362089,1216
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,NO,38,1.1,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,787792,6286912,1217
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,7.5,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,810536,6304894,1218
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,11.5,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,810536,6304894,1219
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO2,8,3.7,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,740996,6243312,1220
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,37.7,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,665783,6362089,1221
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,19.4,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,665783,6362089,1222
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,15.8,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,665783,6362089,1223
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,11.5,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,665783,6362089,1224
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,11,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,665783,6362089,1225
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,8.2,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,665783,6362089,1226
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,9.6,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,665783,6362089,1227
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez - Camonil Urbain,FR50815,Urbaine,Fond,NOX,9,,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,f,665783,6362089,1228
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NOX,9,20.6,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,771642,6277340,1229
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.8,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,740996,6243312,1230
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,5.8,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,810536,6304894,1231
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO2,8,4.6,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,740996,6243312,1232
